"","fm_1","fm_2","fm_3","fm_4","m_1","m_2","m_3"
"SAOUHSC_01839",3.5226894385502,0,8.95778238993731,4.75755854530559,1.83440383157923,9.89854614295266,15.0727159274163
"SAOUHSC_01840",0,0,4.47889119496865,7.13633781795838,3.66880766315845,0,0.685123451246195
"SAOUHSC_01843",9.39383850280054,25.8022563239694,13.436673584906,9.51511709061117,5.50321149473768,14.847819214429,15.0727159274163
"SAOUHSC_01845",359.314322732121,258.022563239694,438.931337106928,1220.31376687088,429.250496589539,419.450892807619,1320.91801400266
"SAOUHSC_01846",226.626353880063,304.466624622839,779.327067924546,961.026826151728,1506.96274764233,362.534252485641,567.967341083096
"SAOUHSC_01847",50.4918819525529,134.171732884641,120.930062264154,59.4694818163198,60.5353264421144,48.2554124468942,162.716819670971
"SAOUHSC_01849",175.547357021085,98.0485740310836,287.768759276736,95.1511709061117,147.669508442128,118.782553715432,172.651109714041
"SAOUHSC_01850",17.026332286326,41.283610118351,12.3169507861638,28.5453512718335,73.376153263169,96.5108248937884,88.7234869363822
"SAOUHSC_01852",24.6588260698514,10.3209025295877,40.3100207547179,7.13633781795838,18.3440383157923,14.847819214429,30.1454318548326
"SAOUHSC_01854",76.9120527416794,77.4067689719081,170.197865408809,68.984598906931,128.408268210546,300.668339092187,151.754844451032
"SAOUHSC_01855",122.119900536407,232.220306915724,293.367373270447,199.817458902835,128.408268210546,238.802425698733,144.561048212947
"SAOUHSC_01856",354.61740348072,681.179566952792,600.1714201258,140.347977086515,216.459652126349,733.729732846366,360.032373629875
"SAOUHSC_01857",726.261139247767,1352.038231376,375.107137578625,1002.65546342315,698.907859831685,1257.11536015499,532.340921618293
"SAOUHSC_01858",11.7422981285007,20.6418050591755,4.47889119496865,21.4090134538751,5.50321149473768,16.0851374822981,3.42561725623097
"SAOUHSC_01859",10.5680683156506,18.0615794267786,2.23944559748433,33.3029098171391,7.3376153263169,2.47463653573817,14.3875924761701
"SAOUHSC_01860",5.87114906425034,5.16045126479387,59.3453083333347,9.51511709061117,20.1784421473715,7.4239096072145,52.0693822947108
"SAOUHSC_01861",389.844297866222,583.130992921708,876.742951415114,516.195102165656,495.289034526391,357.584979414165,986.920331520144
"SAOUHSC_01863",5.87114906425034,20.6418050591755,40.3100207547179,0,9.17201915789613,7.4239096072145,0
"SAOUHSC_01864",4.10980434497523,0,0,0,3.66880766315845,7.4239096072145,23.2941973423706
"SAOUHSC_01865",668.723878418113,221.899404386137,253.057352515729,136.779808177536,289.835805389518,334.075932324652,239.108084484922
"SAOUHSC_01866",561.281850542332,242.541209445312,250.817906918245,174.84027653998,217.376854042138,225.191924752173,147.301542017932
"SAOUHSC_01867",156.759680015484,221.899404386137,2372.69261053464,220.037082720383,200.867219557925,207.869469002006,159.976325865987
"SAOUHSC_01868",37.5753540112021,82.567220236702,306.804046855353,67.7952092706046,48.6117015368495,55.6793220541087,124.007344675561
"SAOUHSC_01869",17.613447192751,0,27.9930699685541,0,2.75160574736884,8.66122787508358,6.50867278683885
"SAOUHSC_01870",178.48293155321,46.4440613831449,268.733471698119,0,37.6052785473741,246.226335305947,55.4949995509418
"SAOUHSC_01871",57.5372608296533,149.653086679022,260.895412106924,80.8784952701949,64.2041341052729,96.5108248937884,80.844567247051
"SAOUHSC_01872",50.4918819525529,0,73.9017047169828,2.37877927265279,40.356884294743,22.2717288216435,36.3115429160483
"SAOUHSC_01873",63.4084098939036,72.2463177071143,51.5072487421395,68.984598906931,39.4396823789533,101.460097965265,43.1627774285103
"SAOUHSC_01874",8.21960868995047,2.58022563239694,44.7889119496865,0,2.75160574736884,17.3224557501672,3.42561725623097
"SAOUHSC_01875",125.642589974957,98.0485740310836,98.5356062893104,71.3633781795838,107.312624147385,66.8151864649305,63.7164809658961
"SAOUHSC_01876",65.7568695196038,152.233312311419,91.8172694968574,83.2572745428477,69.7073456000106,48.2554124468942,67.1420982221271
"SAOUHSC_01877",24.6588260698514,46.4440613831449,23.5141787735854,20.2196238175487,71.5417494315898,32.1702749645961,79.1317586189355
"SAOUHSC_01878",13.5036428477758,0,15.6761191823903,9.51511709061117,14.6752306526338,0,18.1557714580242
"SAOUHSC_01879",8.21960868995047,30.9627075887633,4.47889119496865,11.893896363264,12.8408268210546,17.3224557501672,60.9759871609114
"SAOUHSC_01882",36.9882391047771,129.011281619847,150.04285503145,40.4392476350975,38.5224804631637,73.0017778042759,12.6747838480546
"SAOUHSC_01884",116.835866378582,87.7276715014959,76.1411503144671,61.8482610889726,110.981431810543,74.239096072145,82.2148141495434
"SAOUHSC_01886",2.93557453212517,0,0,0,20.1784421473715,19.7970922859053,7.19379623808505
"SAOUHSC_01887",24.6588260698514,15.4813537943816,13.436673584906,142.726756359168,55.0321149473768,34.6449115003343,68.5123451246195
"SAOUHSC_01888",38.7495838240522,30.9627075887633,141.085072641513,142.726756359168,61.452528357904,24.7463653573817,33.2284873854405
"SAOUHSC_01889",48.1434223268528,25.8022563239694,101.894774685537,221.22647235671,62.3697302736937,17.3224557501672,122.637097773069
"SAOUHSC_01890",0,5.16045126479387,6.71833679245298,0,0,0,3.08305553060788
"SAOUHSC_01891",2.34845962570013,7.74067689719081,11.1972279874216,0,1.83440383157923,4.94927307147633,3.08305553060788
"SAOUHSC_01893",31.7042049469518,5.16045126479387,31.3522383647806,42.8180269077503,23.8472498105299,47.0180941790251,10.619413494316
"SAOUHSC_01894",0,25.8022563239694,0,0,1.83440383157923,0,1.71280862811549
"SAOUHSC_01895",157.346794921909,185.77624553258,154.521746226419,195.059900357529,363.211958652687,242.51438050234,167.170122104072
"SAOUHSC_01896",4.69691925140027,0,0,0,0.917201915789613,0,1.37024690249239
"SAOUHSC_01897",1.17422981285007,0,4.47889119496865,0,6.42041341052729,3.71195480360725,1.37024690249239
"SAOUHSC_01898",7.0453788771004,0,6.71833679245298,0,9.17201915789613,14.847819214429,7.53635796370814
"SAOUHSC_01899",6.45826397067537,12.9011281619847,17.9155647798746,0,7.3376153263169,14.847819214429,4.79586415872336
"SAOUHSC_01900",18.7876770056011,23.2220306915724,0,2.37877927265279,1.83440383157923,7.4239096072145,2.05537035373859
"SAOUHSC_01901",91.5899254023052,10.3209025295877,15.6761191823903,47.5755854530559,80.7137685894859,113.833280643956,151.412282725409
"SAOUHSC_01904",5.87114906425034,0,0,0,0,1.23731826786908,2.74049380498478
"SAOUHSC_01907",35.226894385502,15.4813537943816,64.9439223270455,92.7723916334589,69.7073456000106,17.3224557501672,21.9239504398782
"SAOUHSC_01908",38.7495838240522,72.2463177071143,26.8733471698119,14.2726756359168,17.4268364000026,32.1702749645961,26.7198145986016
"SAOUHSC_01909",51.0789968589779,72.2463177071143,4.47889119496865,66.6058196342782,49.5289034526391,71.7644595364068,65.0867278683885
"SAOUHSC_01910",2092.47752649882,1591.99921518891,2058.0505040881,5971.92536399484,3799.96753711636,1984.65850166201,4821.89884987072
"SAOUHSC_01912",45.7949627011526,82.567220236702,31.3522383647806,26.1665719991807,29.3504613052676,90.324233554443,4.45330243310027
"SAOUHSC_01913",3.5226894385502,0,0,5.94694818163198,12.8408268210546,23.5090470895126,1.02768517686929
"SAOUHSC_01914",108.029142782206,90.3078971338928,120.930062264154,121.317742905292,99.9750088210678,84.1376422150976,34.9412960135559
"SAOUHSC_01915",187.876770056011,178.035568635389,264.254580503151,151.052483813452,134.828681621073,199.208241126922,171.965986262795
"SAOUHSC_01916",118.597211097857,46.4440613831449,76.1411503144671,73.7421574522366,47.6944996210599,96.5108248937884,69.8825920271119
"SAOUHSC_01918",648.174856693237,1135.29927825465,996.553290880526,3048.40563790455,1915.11760016871,853.749604829667,3887.04790064529
"SAOUHSC_01919",1911.64613531991,1873.24380912018,1568.73164103777,2742.73250136867,1339.11479705283,1060.3817555638,2977.20395739034
"SAOUHSC_01920",1.17422981285007,5.16045126479387,2.23944559748433,0,0,0,3.76817898185407
"SAOUHSC_01922",11.7422981285007,0,6.71833679245298,9.51511709061117,5.50321149473768,0,3.42561725623097
"SAOUHSC_01924",0,0,0,0,0,3.71195480360725,2.74049380498478
"SAOUHSC_01926",0,0,11.1972279874216,0,0,38.3568663039416,0.685123451246195
"SAOUHSC_01928",0,10.3209025295877,3.35916839622649,7.13633781795838,4.58600957894806,0,0.685123451246195
"SAOUHSC_01929",0,0,7.83805959119515,1.1893896363264,9.17201915789613,0,0
"SAOUHSC_01931",2.34845962570013,0,4.47889119496865,0,0,27.2210018931198,0
"SAOUHSC_01932",0,0,0,0,3.66880766315845,2.47463653573817,4.11074070747717
"SAOUHSC_01933",63.9955248003287,56.7649639127326,0,42.8180269077503,40.356884294743,7.4239096072145,98.315215253829
"SAOUHSC_01938",1.17422981285007,0,0,0,4.58600957894806,0,2.39793207936168
"SAOUHSC_01939",10.5680683156506,0,0,0,0.917201915789613,24.7463653573817,3.76817898185407
"SAOUHSC_01941",1.7613447192751,0,0,0,0,4.94927307147633,2.74049380498478
"SAOUHSC_01952",0,0,16.7958419811325,7.13633781795838,0,0,0
"SAOUHSC_01954",6.45826397067537,15.4813537943816,40.3100207547179,0,1.83440383157923,7.4239096072145,2.39793207936168
"SAOUHSC_01955",0,20.6418050591755,0,0,3.66880766315845,0,2.39793207936168
"SAOUHSC_01956",0,25.8022563239694,0,0,3.66880766315845,0,0
"SAOUHSC_T00050",5.87114906425034,0,13.436673584906,0,1.83440383157923,2.47463653573817,2.74049380498478
"SAOUHSC_T00019",22.3103664441513,12.9011281619847,2.23944559748433,20.2196238175487,7.3376153263169,11.1358644108217,15.4152776530394
"SAOUHSC_T0009",49.9047670461279,10.3209025295877,0,22.5984030902015,17.4268364000026,11.1358644108217,20.2111418117628
"SAOUHSC_T00022",70.453788771004,28.3824819563663,4.47889119496865,53.5225336346878,27.5160574736884,17.3224557501672,28.7751849523402
"SAOUHSC_T00026",73.3893633031292,41.283610118351,12.3169507861638,55.9013129073406,31.1848651368468,25.9836836252507,31.1731170317019
"SAOUHSC_T00042",62.8212949874786,38.7033844859541,10.0775051886795,64.2270403616254,31.1848651368468,39.5941845718106,34.5987342879328
"SAOUHSC_T00012",30.5299751341017,69.6660920747173,5.59861399371082,41.6286372714239,18.3440383157923,25.9836836252507,17.470648006778
"SAOUHSC_T00038",7.0453788771004,49.0242870155418,6.71833679245298,7.13633781795838,8.25481724210651,18.5597740180362,2.39793207936168
"SAOUHSC_01958",0,0,4.47889119496865,0,0,0,8.90660486620053
"SAOUHSC_01960",144.430266980558,113.529927825465,52.6269715408817,114.181405087334,155.007123768445,141.054282537075,256.236170766077
"SAOUHSC_01961",98.6353042794056,36.1231588535571,60.4650311320768,14.2726756359168,20.1784421473715,56.9166403219778,100.713147333191
"SAOUHSC_01962",34.0526645726519,49.0242870155418,67.1833679245298,28.5453512718335,47.6944996210599,30.9329566967271,168.882930732187
"SAOUHSC_01963",1.17422981285007,0,0,0,0,0,4.45330243310027
"SAOUHSC_01964",356.96586310642,237.380758180518,17.9155647798746,173.650886903654,361.377554821107,138.579646001337,7.19379623808505
"SAOUHSC_01966",19.9619068184511,98.0485740310836,42.5494663522022,48.7649750893823,40.356884294743,175.69919403741,23.6367590679937
"SAOUHSC_01967",31.7042049469518,23.2220306915724,25.7536243710698,30.9241305444863,33.0192689684261,49.4927307147633,35.9689811904252
"SAOUHSC_01968",14.0907577542008,25.8022563239694,13.436673584906,23.7877927265279,16.509634484213,7.4239096072145,2.05537035373859
"SAOUHSC_01969",409.806204684673,185.77624553258,161.240083018872,587.55848034524,570.499591621139,247.463653573817,441.562064328173
"SAOUHSC_01971",1.17422981285007,0,13.436673584906,0,6.42041341052729,0,0
"SAOUHSC_01972",116.248751472157,495.403321420212,288.888482075478,68.984598906931,46.7772977052702,131.155736394123,115.785863260607
"SAOUHSC_01973",165.566403611859,113.529927825465,143.324518238997,145.10553563182,99.0578069052782,106.409371036741,269.253516339755
"SAOUHSC_01974",570.675689045133,572.81009039212,1009.98996446543,603.020545617483,506.295457515866,762.188053007355,747.469685309599
"SAOUHSC_01975",31.7042049469518,41.283610118351,94.0567150943417,17.8408445448959,46.7772977052702,65.5778681970614,55.8375612765649
"SAOUHSC_01977",7.0453788771004,0,4.47889119496865,0,0,2.47463653573817,2.74049380498478
"SAOUHSC_01978",2.93557453212517,0,17.9155647798746,2.37877927265279,9.17201915789613,7.4239096072145,7.87891968933124
"SAOUHSC_01979",9.98095340922557,0,0,4.75755854530559,18.3440383157923,4.94927307147633,4.11074070747717
"SAOUHSC_01980",9.39383850280054,0,0,4.75755854530559,3.66880766315845,17.3224557501672,2.74049380498478
"SAOUHSC_01981",105.680683156506,61.9254151775265,22.3944559748433,135.590418541209,97.2234030736989,40.8315028396797,92.8342276438594
"SAOUHSC_01982",28.1815155084016,30.9627075887633,12.3169507861638,35.6816890897919,22.9300478947403,37.1195480360725,33.9136108366867
"SAOUHSC_01983",238.368652008564,144.492635414229,788.284850314483,375.847125079141,260.48534408425,84.1376422150976,621.406970280299
"SAOUHSC_01984",8.21960868995047,0,4.47889119496865,0,0,8.66122787508358,0.685123451246195
"SAOUHSC_01985",3.5226894385502,25.8022563239694,15.6761191823903,2.37877927265279,1.83440383157923,183.123103644624,57.2078081790573
"SAOUHSC_01986",134.449313571333,20.6418050591755,59.3453083333347,21.4090134538751,33.9364708842157,39.5941845718106,11.9896603968084
"SAOUHSC_01987",250.110950137064,221.899404386137,90.6975466981153,108.234456905702,132.077075873704,100.222779697396,43.5053391541334
"SAOUHSC_01988",3.5226894385502,0,0,2.37877927265279,3.66880766315845,9.89854614295266,2.74049380498478
"SAOUHSC_01989",48.1434223268528,30.9627075887633,78.3805959119515,23.7877927265279,22.0128459789507,32.1702749645961,52.754505745957
"SAOUHSC_01990",14.0907577542008,5.16045126479387,13.436673584906,11.893896363264,3.66880766315845,2.47463653573817,17.1280862811549
"SAOUHSC_01991",147.365841512683,147.072861046625,284.40959088051,142.726756359168,121.070652884229,103.934734501003,309.67579996328
"SAOUHSC_01992",39.9238136369023,0,42.5494663522022,11.893896363264,27.5160574736884,29.695638428858,19.1834566348935
"SAOUHSC_T00031",3.5226894385502,0,17.9155647798746,1.1893896363264,6.42041341052729,6.18659133934541,21.238826988632
"SAOUHSC_T00023",69.279558958154,33.5429332211602,8.95778238993731,145.10553563182,60.5353264421144,40.8315028396797,137.709813700485
"SAOUHSC_T00015",58.7114906425034,61.9254151775265,7.83805959119515,123.696522177945,55.9493168631664,40.8315028396797,109.277190473768
"SAOUHSC_T00016",78.6733974609545,46.4440613831449,19.0352875786168,93.9617812697853,50.4461053684287,27.2210018931198,99.0003387050752
"SAOUHSC_T00027",115.074521659307,38.7033844859541,22.3944559748433,98.7193398150909,55.0321149473768,33.4075932324652,87.3532400338898
"SAOUHSC_T00056",116.835866378582,46.4440613831449,20.1550103773589,123.696522177945,48.6117015368495,40.8315028396797,92.4916659182363
"SAOUHSC_T00057",123.294130349257,25.8022563239694,7.83805959119515,109.423846542028,51.3633072842183,54.4420037862396,115.443301534984
"SAOUHSC_T00054",120.945670723557,33.5429332211602,16.7958419811325,55.9013129073406,34.8536728000053,43.3061393754179,109.277190473768
"SAOUHSC_T00043",136.797773197033,92.8881227662898,29.1127927672963,23.7877927265279,25.6816536421092,70.5271412685377,84.270184503282
"SAOUHSC_T00013",162.630829079734,92.8881227662898,33.5916839622649,14.2726756359168,11.923624905265,91.5615518223121,90.4362955644977
"SAOUHSC_T00039",113.900291846457,12.9011281619847,26.8733471698119,22.5984030902015,7.3376153263169,91.5615518223121,65.0867278683885
"SAOUHSC_T00051",172.024667582535,36.1231588535571,24.6339015723276,134.401028904883,110.981431810543,133.630372929861,82.5573758751665
"SAOUHSC_T00014",136.210658290608,46.4440613831449,26.8733471698119,139.158587450188,131.159873957915,95.2735066259194,56.8652464534342
"SAOUHSC_T00052",146.778726606258,85.1474458690989,31.3522383647806,196.249289993855,128.408268210546,69.2898230006686,67.1420982221271
"SAOUHSC_T00040",110.964717314331,79.9869946043051,21.2747331761011,129.643470359577,55.0321149473768,44.543457643287,58.9206168071728
"SAOUHSC_T00041",88.6543508701801,30.9627075887633,7.83805959119515,115.37079472366,55.0321149473768,58.1539585898469,64.7441661427654
"SAOUHSC_T0002",54.6016862975281,33.5429332211602,20.1550103773589,67.7952092706046,51.3633072842183,30.9329566967271,42.4776539772641
"SAOUHSC_T00045",41.0980434497523,18.0615794267786,4.47889119496865,90.3936123608061,32.1020670526364,51.9673672505015,35.9689811904252
"SAOUHSC_T0007",52.840341578253,36.1231588535571,10.0775051886795,164.135769813043,55.9493168631664,74.239096072145,51.7268205690877
